Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	br_lengths[68]	br_lengths[69]	br_lengths[70]	br_lengths[71]	br_lengths[72]	br_lengths[73]	br_lengths[74]	br_lengths[75]	br_lengths[76]	br_lengths[77]	br_lengths[78]	br_lengths[79]	br_lengths[80]	br_lengths[81]	br_lengths[82]	br_lengths[83]	br_lengths[84]	br_lengths[85]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	rel_br_lengths[68]	rel_br_lengths[69]	rel_br_lengths[70]	rel_br_lengths[71]	rel_br_lengths[72]	rel_br_lengths[73]	rel_br_lengths[74]	rel_br_lengths[75]	rel_br_lengths[76]	rel_br_lengths[77]	rel_br_lengths[78]	rel_br_lengths[79]	rel_br_lengths[80]	rel_br_lengths[81]	rel_br_lengths[82]	rel_br_lengths[83]	rel_br_lengths[84]	rel_br_lengths[85]	stationaryDist[1]	stationaryDist[2]	tree_length
12960	-915.3118	-1057.311	141.9989	0.0257654	0.00419197	0.0102172	0.000304878	0.00559718	0.000243451	0.00125635	0.00938473	0.00808294	0.00217039	0.00163848	0.000536365	0.00270367	0.00480596	0.00733938	0.00144823	0.00987441	0.000879603	0.00574319	0.00474039	0.000351048	0.00260557	0.00202978	0.00048122	0.00446827	0.00130361	0.0015728	0.00284031	0.0330624	0.00737947	0.00199772	0.00055531	0.000487361	0.00485878	0.000819415	0.00163729	0.00103907	0.0115376	0.00639074	0.0044752	0.00280291	0.00577168	0.00352941	0.00285752	0.00123392	0.0414595	0.00685569	0.00343971	0.0339445	0.00291212	0.0118144	0.0276403	0.00238161	0.00988957	0.00453268	0.00226449	0.0141083	0.000434	0.0462832	0.000378828	0.00219298	0.0101827	0.00309612	0.0193255	0.00437841	0.00215076	0.00580799	0.0492464	0.00557217	0.00736505	0.00308597	0.000579027	0.00253074	0.000420267	0.00525326	0.000860203	0.000740721	0.000491206	0.00779469	0.00119845	0.00371719	0.0263806	0.0153977	0.00617563	0.00379082	0.5746508	1.425349	0.0689438	0.271351	0.66569	1.5022	3.68526	14.5046	1.933821	2.480375	0.0423017	0.00688239	0.0167746	0.000500549	0.00918947	0.000399699	0.00206268	0.0154079	0.0132706	0.00356336	0.00269007	0.000880606	0.0044389	0.00789045	0.0120498	0.00237772	0.0162118	0.00144414	0.00942919	0.00778279	0.000576352	0.00427783	0.0033325	0.00079007	0.00733603	0.00214028	0.00258223	0.00466324	0.0542819	0.0121156	0.00327986	0.00091171	0.000800151	0.00797717	0.00134532	0.00268811	0.00170594	0.0189425	0.0104923	0.0073474	0.00460183	0.00947596	0.00579461	0.00469149	0.00202585	0.0680684	0.0112557	0.00564734	0.0557302	0.00478114	0.019397	0.04538	0.00391014	0.0162367	0.00744177	0.00371785	0.0231631	0.000712544	0.0759879	0.000621961	0.00360044	0.016718	0.00508321	0.0317287	0.00718849	0.00353112	0.00953558	0.080853	0.00914841	0.012092	0.00506657	0.000950648	0.00415498	0.000689996	0.00862483	0.00141228	0.00121612	0.000806463	0.0127974	0.00196761	0.00610291	0.0433118	0.02528	0.0101392	0.00622379	0.712675	0.287325	0.6090861
12996	-902.4379	-1044.481	142.0427	0.0178755	0.012108	0.0108077	0.000561459	0.00243149	0.000996475	0.00273407	0.00659385	0.00560778	0.00746055	0.000823914	0.00393411	0.00147547	0.00217582	0.0001415	0.000602725	0.005507	0.000557503	0.00310979	0.00283555	0.00347133	0.000829472	0.00402776	0.000998234	0.0017948	0.00129895	0.00151582	0.00420224	0.0111589	0.000491989	0.00317373	0.000588188	0.000811769	0.000434893	0.00387204	0.00482811	0.000720884	0.00917681	0.00336457	0.00201304	0.000697022	0.0127738	0.00858574	0.00658995	0.00880284	0.0332337	0.00108506	0.00222818	0.0242666	0.00462185	0.0128299	0.013517	0.00278642	0.0162072	0.00744547	0.00162322	0.00350035	0.00013104	0.0385612	0.00065483	0.00117971	0.0134911	0.00597334	0.0134076	0.000666354	0.000690265	0.00183897	0.0166718	0.00312088	0.012325	0.00434464	0.000953858	0.00175578	0.000281961	0.0170493	0.00223654	0.00635109	0.000372572	0.00177502	0.000943086	0.00489479	0.0251241	0.0156115	0.00141576	0.00294105	0.6425006	1.357499	0.0544543	0.241858	0.642217	1.55711	4.13466	18.364	2.104415	2.112838	0.035561	0.0240874	0.0215006	0.00111695	0.00483714	0.00198236	0.00543907	0.0131176	0.011156	0.0148418	0.00163907	0.0078264	0.00293527	0.00432852	0.000281496	0.00119904	0.0109555	0.00110908	0.00618652	0.00564096	0.00690575	0.00165013	0.00801272	0.00198586	0.00357053	0.0025841	0.00301553	0.00835982	0.0221991	0.000978749	0.00631373	0.00117012	0.00161491	0.000865163	0.00770293	0.0096049	0.0014341	0.0182561	0.00669337	0.00400468	0.00138663	0.0254119	0.0170802	0.0131099	0.0175121	0.0661142	0.00215859	0.00443267	0.0482754	0.00919457	0.0255235	0.0268902	0.00554322	0.0322421	0.0148118	0.00322919	0.0069635	0.000260688	0.0767126	0.0013027	0.00234688	0.0268387	0.0118832	0.0266728	0.00132562	0.00137319	0.0036584	0.0331664	0.00620859	0.024519	0.0086431	0.00189758	0.00349289	0.000560924	0.0339174	0.00444931	0.0126347	0.000741183	0.00353116	0.00187615	0.00973756	0.0499812	0.0310571	0.00281646	0.00585084	0.67875	0.32125	0.5026715
13032	-912.3351	-1053.942	141.6067	0.0270453	0.00979692	0.00828884	9.21655e-05	0.00398319	0.00052002	0.00288502	0.00893611	0.0154905	0.00798102	0.00222152	0.00349238	0.000751577	0.00583673	0.00413377	0.00196205	0.00839363	0.000260588	0.00216122	0.00152568	0.000672479	0.000689902	0.00372357	0.00188298	0.00226639	0.00295863	0.000470048	0.00459028	0.0180692	0.00213249	0.00797308	0.000513124	0.00119191	0.00306085	0.00556073	0.00177436	0.000831439	0.00662757	0.00685015	0.00208117	0.00475922	0.00529315	0.0126384	0.00284859	0.00218717	0.0379708	0.00458805	0.00753569	0.0165165	0.00375329	0.0164751	0.019412	0.00400165	0.0155109	0.000473205	0.000786101	0.00790003	0.000813303	0.0470105	0.000862289	0.000497282	0.014633	0.00857847	0.0229141	0.0034694	0.00469328	0.00125267	0.0417017	0.00392155	0.00720291	0.00697079	0.00195472	0.00277528	0.00248797	0.00279404	0.00306843	0.00395084	0.00115676	0.00253339	0.00168263	0.00702953	0.0169313	0.0151255	0.00508712	0.00539939	0.4299651	1.570035	0.0785505	0.289175	0.679035	1.47268	3.45811	12.7307	1.839497	3.65154	0.0459308	0.016638	0.0140769	0.000156524	0.00676462	0.000883146	0.0048996	0.0151761	0.0263074	0.0135541	0.00377279	0.00593108	0.0012764	0.00991247	0.00702036	0.00333214	0.0142548	0.000442554	0.00367039	0.00259104	0.00114207	0.00117166	0.00632371	0.00319786	0.00384899	0.00502463	0.000798279	0.00779564	0.0306868	0.00362159	0.0135406	0.000871434	0.00202421	0.00519821	0.00944375	0.00301338	0.00141203	0.0112556	0.0116336	0.00353444	0.00808255	0.00898931	0.0214637	0.00483773	0.00371445	0.0644855	0.00779186	0.0127978	0.0280498	0.00637418	0.0279796	0.0329673	0.00679597	0.0263421	0.00080364	0.00133503	0.0134166	0.00138123	0.0798376	0.00146442	0.000844531	0.0248512	0.0145687	0.0389149	0.00589206	0.00797057	0.0021274	0.0708218	0.00665995	0.0122326	0.0118385	0.00331968	0.00471324	0.0042253	0.0047451	0.00521109	0.00670968	0.00196452	0.00430244	0.00285759	0.0119382	0.0287542	0.0256876	0.00863942	0.00916975	0.785017	0.214983	0.5888266
13068	-917.242	-1059.271	142.0291	0.0383042	0.0107216	0.00221695	0.000188124	0.00373291	0.00415872	0.00280134	0.00830179	0.0131449	0.00631349	0.00795038	0.00098873	0.00197563	0.00255624	0.00205673	0.0083282	0.000635318	0.000257638	0.0031378	0.00162938	0.00628156	0.000622201	0.0109986	0.0034264	0.0019862	0.0102735	0.000370686	0.0070897	0.0393652	0.00260093	0.002515	0.00238978	0.00125464	0.00783835	0.00466054	0.00138331	0.00155324	0.0249433	0.00858177	0.00357514	0.00164101	0.0117453	0.0188439	0.00457137	0.0422746	0.0578391	0.00857112	0.0190614	0.0325726	0.00401951	0.0343937	0.0366719	0.0151321	0.0030043	0.0028427	0.0186886	0.00428858	0.000937073	0.0901717	0.000651736	0.00469789	0.0215	0.0227877	0.0428068	0.00735196	0.00578543	0.00681922	0.0489316	0.00363668	0.014212	0.0154192	0.00179135	0.00247174	0.0075063	0.00415074	0.00609369	0.00146815	0.00824992	0.00473272	0.00329949	0.0228135	0.0316299	0.011692	0.0147865	0.0191961	0.5453331	1.454667	0.121377	0.357545	0.725517	1.37833	2.79685	8.23881	1.524848	2.667483	0.0381948	0.010691	0.00221063	0.000187587	0.00372225	0.00414685	0.00279334	0.00827809	0.0131073	0.00629547	0.00792768	0.000985907	0.00196999	0.00254894	0.00205086	0.00830442	0.000633505	0.000256902	0.00312885	0.00162473	0.00626362	0.000620425	0.0109672	0.00341662	0.00198053	0.0102441	0.000369627	0.00706946	0.0392528	0.0025935	0.00250782	0.00238295	0.00125106	0.00781597	0.00464723	0.00137936	0.00154881	0.0248721	0.00855727	0.00356493	0.00163633	0.0117118	0.0187901	0.00455832	0.0421539	0.057674	0.00854665	0.019007	0.0324796	0.00400804	0.0342955	0.0365672	0.0150889	0.00299572	0.00283458	0.0186353	0.00427634	0.000934397	0.0899143	0.000649875	0.00468448	0.0214386	0.0227227	0.0426845	0.00733097	0.00576891	0.00679975	0.0487919	0.0036263	0.0141715	0.0153751	0.00178624	0.00246469	0.00748487	0.00413889	0.00607629	0.00146396	0.00822636	0.00471921	0.00329007	0.0227484	0.0315396	0.0116586	0.0147443	0.0191413	0.727333	0.272667	1.002863
13104	-914.923	-1056.52	141.5969	0.0482794	0.0143849	0.00726336	0.0020386	0.0111029	0.00310849	0.00243225	0.0288988	0.0165681	0.00379788	0.00968756	0.00249658	0.00661057	0.0101145	0.00321246	0.00361101	0.00181746	0.00070732	0.00238338	0.000714489	0.00419917	0.00669269	0.00376607	0.00159065	0.0002077	0.00454158	0.0024559	0.0347687	0.0649926	0.00816888	0.00716361	0.00163376	0.000297494	0.00197886	0.003698	0.0045341	0.00663143	0.0325661	0.00556677	0.00534765	0.00995366	0.014804	0.00543894	0.00627395	0.0240717	0.0686411	0.0128081	0.00329187	0.0416683	0.0107152	0.0149864	0.0633987	0.00410428	0.0154697	0.0073837	0.00552653	0.00301559	0.00662467	0.0918699	0.00681902	0.00802216	0.0248289	0.0281501	0.0351791	0.0101266	0.0144811	0.00625655	0.0958373	0.00606145	0.012202	0.0109871	0.00782495	0.00510542	0.00946108	0.000657726	0.0076806	0.00428406	0.00427335	0.0316797	0.00176375	0.00281855	0.00206632	0.0209084	0.00310108	0.0221991	0.4847504	1.51525	0.113548	0.346106	0.718194	1.39238	2.88929	8.80685	1.573058	3.125835	0.041164	0.0122649	0.0061929	0.00173815	0.00946657	0.00265037	0.00207379	0.0246398	0.0141263	0.00323815	0.00825982	0.00212863	0.00563631	0.00862387	0.00273901	0.00307882	0.0015496	0.000603076	0.00203212	0.000609189	0.0035803	0.00570633	0.00321103	0.00135622	0.00017709	0.00387225	0.00209395	0.0296445	0.0554141	0.00696496	0.00610784	0.00139298	0.000253649	0.00168722	0.003153	0.00386587	0.0056541	0.0277666	0.00474635	0.00455952	0.0084867	0.0126222	0.00463736	0.00534931	0.0205241	0.0585248	0.0109205	0.00280672	0.0355272	0.00913604	0.0127777	0.0540551	0.0034994	0.0131898	0.0062955	0.00471204	0.00257115	0.00564834	0.0783302	0.00581404	0.00683986	0.0211697	0.0240014	0.0299945	0.00863412	0.0123469	0.00533447	0.0817129	0.00516813	0.0104037	0.00936785	0.00667172	0.00435299	0.00806672	0.000560791	0.00654864	0.00365268	0.00364355	0.0270108	0.00150381	0.00240316	0.00176179	0.017827	0.00264405	0.0189274	0.757625	0.242375	1.172854
13140	-918.1103	-1059.477	141.3662	0.0586777	0.0184973	0.0105054	0.00834937	0.00927705	0.0175329	0.00229484	0.0169619	0.0117638	0.00912344	0.00368443	0.00796739	0.00511526	0.0141316	0.0338903	0.00746752	0.0106981	0.00115147	0.00983415	0.00536252	0.00325434	0.0060592	0.011765	0.00061922	2.93542e-05	0.00171431	0.00459334	0.0371434	0.0510173	0.013994	0.00217296	0.00383159	0.000345655	0.00916347	0.00623599	0.00877257	0.0207662	0.0388052	0.0136757	0.00227878	0.0195691	0.0206835	0.0125365	0.00835141	0.033632	0.122575	0.0328763	0.0065758	0.0329202	0.0149709	0.0268277	0.0367752	0.0047456	0.0440387	0.00602781	0.00772142	0.00339242	0.00431225	0.128357	0.0263606	0.0146109	0.0346899	0.0425899	0.05058	0.038012	0.0137119	0.0100062	0.0973268	0.00601529	0.0212113	0.011672	0.00156055	0.00312923	0.00660632	0.000182173	0.00729787	0.0127768	0.000638529	0.0759041	0.00980775	0.0101585	0.00275879	0.0307218	0.000399338	0.0109351	0.4835648	1.516435	0.177785	0.430697	0.768897	1.30056	2.32182	5.62478	1.248871	3.135951	0.0365576	0.0115242	0.00654513	0.00520185	0.00577982	0.0109234	0.00142974	0.0105677	0.00732912	0.00568412	0.00229548	0.00496387	0.00318692	0.00880431	0.0211144	0.00465244	0.00666514	0.000717394	0.0061269	0.00334097	0.00202753	0.00377502	0.00732988	0.000385788	1.82884e-05	0.00106805	0.00286176	0.0231412	0.031785	0.00871861	0.0013538	0.00238717	0.000215351	0.00570905	0.00388517	0.00546552	0.0129378	0.0241766	0.00852029	0.00141973	0.012192	0.0128863	0.00781053	0.00520312	0.0209535	0.0763672	0.0204827	0.00409688	0.0205101	0.00932719	0.0167143	0.0229118	0.00295662	0.0274372	0.00375547	0.00481063	0.00211356	0.00268663	0.0799692	0.0164232	0.00910294	0.0216126	0.0265345	0.0315125	0.0236824	0.00854286	0.00623409	0.0606369	0.00374767	0.0132152	0.00727194	0.000972262	0.00194958	0.00411589	0.000113498	0.00454674	0.00796023	0.000397818	0.04729	0.00611045	0.00632899	0.00171879	0.0191404	0.000248797	0.00681284	0.758218	0.241782	1.605077
13176	-913.7973	-1054.86	141.0624	0.0433243	0.0146174	0.0187896	0.0115378	0.00320396	0.00390367	0.00123836	0.0175206	0.0179173	0.00237685	0.00379993	0.00222021	0.0149126	0.00388043	0.0137509	0.000541624	0.00342126	0.00173269	0.00162709	0.00411061	0.00343253	0.00242838	0.00477151	0.00567402	9.53985e-05	0.000802436	0.00508033	0.00112044	0.0516791	0.0146441	0.0103472	0.00293708	0.000412211	0.00882105	0.0040777	0.0128233	0.00455548	0.0219003	0.0217115	0.00711436	0.0049069	0.0113023	0.0253591	0.00547323	0.0250083	0.115438	0.00688811	0.00576105	0.0135418	0.011373	0.0257095	0.0187694	0.00177706	0.0456823	0.00658731	0.0041025	0.000781126	0.00330553	0.0913848	0.00924554	0.00322568	0.0361212	0.0382174	0.0539971	0.0260254	0.00961261	0.0105319	0.0825663	0.00377411	0.00323292	0.00822955	0.0121776	0.00217545	0.00367943	0.000244281	0.0103541	0.00979396	0.00048946	0.0608114	0.0043993	0.022998	0.00520522	0.0341752	0.000607072	0.0100616	0.3549738	1.645026	0.127931	0.366834	0.731345	1.36734	2.72603	7.81674	1.486823	4.634218	0.0345501	0.011657	0.0149842	0.00920108	0.00255508	0.00311308	0.000987564	0.0139722	0.0142886	0.00189548	0.00303034	0.00177056	0.0118924	0.00309455	0.010966	0.000431932	0.00272837	0.00138178	0.00129757	0.0032781	0.00273736	0.00193657	0.00380516	0.00452489	7.60779e-05	0.000639922	0.00405143	0.000893524	0.0412128	0.0116783	0.0082516	0.00234225	0.000328728	0.00703457	0.00325187	0.0102263	0.00363288	0.0174649	0.0173143	0.00567353	0.00391313	0.00901331	0.0202232	0.00436476	0.0199435	0.0920585	0.00549309	0.00459429	0.0107993	0.00906971	0.0205027	0.0149681	0.00141716	0.0364305	0.00525321	0.00327164	0.000622928	0.00263608	0.0728771	0.00737308	0.0025724	0.0288058	0.0304774	0.0430613	0.0207546	0.00766581	0.00839893	0.0658445	0.00300976	0.00257818	0.00656286	0.00971132	0.00173487	0.00293425	0.000194808	0.00825714	0.00781043	0.000390332	0.0484956	0.00350833	0.0183403	0.00415103	0.0272538	0.000484124	0.00802388	0.822513	0.177487	1.253958
13212	-907.5636	-1048.64	141.0768	0.0316174	0.0214079	0.0159769	0.00476944	0.00205776	0.00204904	0.00307902	0.0263293	0.0098482	0.00232141	0.000902947	0.00727034	0.00876646	0.00275022	0.00546762	0.00282244	0.00128076	0.00147331	0.0016837	0.00333494	0.00806771	0.00261071	0.00854454	0.0030755	0.000110202	0.000851918	0.00127332	0.000196752	0.0377373	0.0192671	0.00756547	0.00124503	0.000135773	0.00286487	0.00547866	0.00456382	0.00807015	0.0171315	0.00860534	0.00621354	0.00417236	0.0141968	0.0152166	0.0110031	0.0420659	0.0602605	0.0121607	0.00621688	0.0249595	0.00496098	0.0112064	0.0220374	0.00680148	0.0245177	0.00171729	0.00196088	0.000821069	0.00273165	0.0777049	0.000905393	0.00462909	0.0313363	0.0191757	0.060704	0.0238561	0.00917966	0.0101678	0.0785166	0.00195876	0.0126146	0.0103286	0.00595513	0.00684935	0.00958927	0.00770407	0.0096034	0.0208847	0.000728589	0.0517082	0.0117549	0.00503827	0.000313549	0.0208487	0.000306692	0.0126487	0.381554	1.618446	0.0827031	0.296533	0.684379	1.46118	3.37231	12.0914	1.802248	4.241721	0.0295259	0.0199917	0.01492	0.00445394	0.00192163	0.0019135	0.00287534	0.0245876	0.00919674	0.00216785	0.000843217	0.00678941	0.00818655	0.00256829	0.00510594	0.00263573	0.00119604	0.00137585	0.00157232	0.00311433	0.00753403	0.00243801	0.00797931	0.00287205	0.000102912	0.000795563	0.00118909	0.000183737	0.0352409	0.0179926	0.00706501	0.00116267	0.000126792	0.00267536	0.00511624	0.00426192	0.0075363	0.0159983	0.00803609	0.00580251	0.00389635	0.0132577	0.01421	0.0102753	0.0392833	0.0562742	0.0113563	0.00580563	0.0233085	0.00463281	0.0104651	0.0205796	0.00635155	0.0228958	0.00160369	0.00183117	0.000766755	0.00255095	0.0725646	0.000845501	0.00432287	0.0292634	0.0179072	0.0566884	0.022278	0.00857242	0.0094952	0.0733227	0.00182918	0.0117801	0.00964536	0.0055612	0.00639626	0.00895494	0.00719444	0.00896813	0.0195031	0.000680393	0.0482877	0.0109773	0.00470498	0.000292808	0.0194696	0.000286404	0.0118119	0.809223	0.190777	1.070836
13248	-912.6548	-1054.199	141.5438	0.0137679	0.0145092	0.0259268	0.000231568	0.00454318	0.000946141	0.00202432	0.0140203	0.0085249	0.0199743	0.000917837	0.00383514	0.00104969	0.00480213	0.00669295	0.00263461	0.00103924	0.000686036	0.0053773	0.00087433	0.0128383	0.00371188	0.00784052	0.0134826	0.00157004	0.00539222	0.000541738	0.0009614	0.0323261	0.00169051	0.00700375	0.000218197	0.00124488	0.00474551	0.00348235	0.00225517	0.0112687	0.0230972	0.00746596	0.00928622	0.00312395	0.0113908	0.0148965	0.00829866	0.0218167	0.0606493	0.0240546	0.00292632	0.0253711	0.00363584	0.0313965	0.0281966	0.000751881	0.0576202	0.00331697	0.000739972	0.00805688	0.00185222	0.0588051	0.00721143	0.00205943	0.0426194	0.0448243	0.0570078	0.0114332	0.00179808	0.00296859	0.0631307	0.00361354	0.0187925	0.0100315	0.00242225	0.0161415	0.00293061	0.00166122	0.00208242	0.0212291	0.000258597	0.0348465	0.0426682	0.00977632	0.0039901	0.02401	0.00119667	0.0114985	0.4605076	1.539492	0.10469	0.332664	0.709373	1.4097	3.00604	9.55199	1.631785	3.343034	0.0126323	0.0133123	0.0237882	0.000212467	0.00416843	0.000868096	0.00185734	0.0128638	0.0078217	0.0183267	0.000842127	0.00351879	0.000963106	0.00440602	0.00614086	0.00241729	0.000953513	0.000629446	0.00493374	0.000802209	0.0117793	0.0034057	0.00719377	0.0123705	0.00144053	0.00494743	0.000497051	0.000882097	0.0296596	0.00155106	0.00642603	0.000200199	0.00114219	0.00435407	0.00319509	0.00206914	0.0103392	0.0211919	0.00685011	0.00852022	0.00286626	0.0104512	0.0136677	0.00761412	0.0200171	0.0556465	0.0220704	0.00268493	0.0232783	0.00333593	0.0288067	0.0258707	0.00068986	0.0528672	0.00304336	0.000678934	0.00739229	0.00169943	0.0539544	0.00661658	0.00188955	0.0391038	0.0411268	0.0523053	0.0104901	0.00164976	0.00272371	0.0579232	0.00331546	0.0172423	0.00920403	0.00222244	0.01481	0.00268887	0.00152419	0.00191064	0.0194779	0.000237266	0.0319721	0.0391486	0.0089699	0.00366097	0.0220295	0.00109796	0.01055	0.769746	0.230254	1.089904
13284	-902.9124	-1044.41	141.4971	0.03047	0.0124705	0.00444674	0.000462917	0.00304611	0.000813559	0.00102763	0.00800864	0.00998952	0.004352	0.00183508	0.00290409	0.00100757	0.0126271	0.000783431	0.0024448	0.00160895	5.77911e-05	0.00342977	0.000492656	0.00467233	0.000492441	0.00314236	0.000709056	0.00107897	0.00396473	0.0031593	0.00136648	0.0333224	0.00266967	0.00535439	0.000466438	0.00272379	0.00700006	0.00193326	0.0012493	0.00362314	0.0125229	0.00726337	0.00249422	0.00527173	0.00772815	0.00414969	0.00558921	0.013119	0.0570858	0.0129053	0.00304563	0.00470051	0.00244877	0.012036	0.0291684	0.00155451	0.00814912	0.00168553	0.00304316	0.00257545	0.00191583	0.0413495	0.00864562	0.00142879	0.026041	0.030348	0.0163475	0.00923835	0.00651533	0.00286842	0.0296446	0.00082417	0.00940361	0.0057072	0.00144195	0.0067723	0.00175825	0.00327104	0.00439591	0.00456244	0.00315141	0.0294285	0.0223444	0.0042489	0.00105287	0.0101538	0.00610931	0.00372929	0.4428255	1.557174	0.065907	0.265454	0.661143	1.51253	3.76713	15.1729	1.966394	3.516451	0.0455836	0.0186561	0.00665239	0.000692532	0.00455703	0.0012171	0.00153736	0.0119811	0.0149445	0.00651067	0.00274532	0.00434456	0.00150734	0.0188904	0.00117203	0.00365746	0.00240702	8.64564e-05	0.00513099	0.000737021	0.00698988	0.000736699	0.00470102	0.00106076	0.00161416	0.00593131	0.00472637	0.00204428	0.0498509	0.00399387	0.00801025	0.000697799	0.00407484	0.0104722	0.00289219	0.00186898	0.00542027	0.0187344	0.0108661	0.0037314	0.0078866	0.0115614	0.006208	0.00836155	0.0196262	0.0854014	0.0193066	0.00455631	0.00703204	0.0036634	0.018006	0.0436363	0.00232558	0.0121912	0.00252158	0.00455262	0.00385292	0.00286611	0.0618596	0.012934	0.00213749	0.0389577	0.0454012	0.0244561	0.0138207	0.00974705	0.00429121	0.0443488	0.00123297	0.014068	0.00853807	0.00215719	0.0101315	0.00263037	0.00489353	0.00657636	0.00682549	0.00471456	0.0440256	0.0334276	0.00635642	0.00157511	0.0151903	0.00913963	0.00557908	0.778587	0.221413	0.6684418
